id-EP2801495B1    abstract-
id-JP2014183662A    abstract-【課題】インバータを適切に保護しながらバッテリを適切な状態とする。 【解決手段】回生発電機能を持つ回転電機１０と、バッテリ２０と、複数のスイッチング素子３１を有するインバータ３０と、複数のスイッチング素子３１の相関温度を取得する温度取得手段３３ａ，３３ｂと、バッテリ２０と複数のスイッチング素子３１との間にスイッチ部３５ｓを介して接続され、スイッチ部３５ｓのオンオフに応じてバッテリ２０の電力を消費する抵抗部３５ｒと、複数のスイッチング素子３１を切り換えてバッテリ２０の電力を消費するスイッチング放電制御及びスイッチ部３５ｓをオンにして抵抗部３５ｒによりバッテリ２０の電力を消費する抵抗放電制御の少なくとも一方を実施する制御手段４とを備える。制御手段４は、相関温度が所定温度以上のときにスイッチング放電制御を停止して抵抗放電制御を実施する。 【選択図】図１
id-DE102014204803A1    abstract-Ein System und Verfahren zur Steuerung eines Elektrofahrzeugs sind bereitgestellt. Das Elektrofahrzeug umfasst zumindest eine Steuervorrichtung, die konfiguriert ist, einen Überspannungsfehler festzustellen, wenn die Spannung einer elektrischen Maschine eine Überspannungsschwelle überschreitet. Als Antwort auf den Überspannungsfehler werden die elektrische Maschine und ein variabler Spannungswandler (VVC) deaktiviert. Wird bestimmt, dass die Spannung der elektrischen Maschine auf zumindest eine Sicherheitsschwelle gesunken ist, die niedriger ist als die Überspannungsschwelle, ist die Steuerung konfiguriert, den VVC auf einen eingeschränkten Betriebsmodus zu setzen. Wird bestimmt, dass die Spannung der elektrischen Maschine auf zumindest eine dritte Schwelle gesunken ist, die niedriger ist als die Sicherheitsschwelle und die Überspannungsschwelle, ist die Steuerung konfiguriert, die elektrische Maschine zu reaktivieren und den VVC auf einen normalen Betriebsmodus zu setzen. Der eingeschränkte Betriebsmodus erlaubt es dem Fahrzeug, den Fahrzeugantrieb während des Fahrzyklus aufrechtzuerhalten, während sich die elektrische Maschine von einem vorübergehenden Zustand erholt, der den Überspannungsfehler verursacht.
id-KR101448760B1    abstract-본 발명은 연료전지 스택 진단 시스템에 포함되는 파워 트랜지스터를 이용하는 장치 및 방법에 관한 것이다. 이를 위한 본 발명의 실시예는, 연료전지 스택 진단 시스템으로서, 연료전지 스택의 전압 및 전류를 측정하여 상기 연료전지 스택의 상태를 진단 분석하는 진단 제어 분석기와, 상기 진단 제어 분석기의 제어에 따라 진단용 교류신호를 발생하는 교류신호 발생기, 및 상기 교류신호 발생기에서 출력되는 교류신호에 따라 구동되어 상기 연료전지 스택의 전류에 진단을 위한 교류 성분이 포함되도록 하는 파워 트랜지스터를 포함하는 연료전지 스택 진단 시스템의 상기 파워 트랜지스터를 이용하는 장치에 있어서, 상기 연료전지 스택 진단 시스템이 장착되는 연료전지 자동차의 회생제동을 검출하는 회생제동 검출부; 상기 연료전지 자동차의 회생제동에 따른 전압 상승이 설정값 이상인지를 판단하는 전압상승 판단부; 상기 전압상승 판단부에 의해 판단된 상기 회생제동에 따른 전압 상승이 설정값 이상이면, 상기 회생제동에 따른 전압이 상기 파워 트랜지스터에서 방전 소모되도록 상기 교류신호 발생기를 제어하는 파워 트랜지스터 제어부;를 포함할 수 있다.
id-DE102013102584A1    abstract-Die Erfindung betrifft ein Verfahren zum Laden einer Batterie mit einer Elektromaschine, bei dem der Batterie von der Elektromaschine während mindestens zwei aufeinanderfolgenden Ladevorgängen Energie mit einer Ladeleistung PSt bereitgestellt wird, wobei die Ladeleistung PSt für einen k + 1-ten Ladevorgang in Abhängigkeit eines Temperaturgradienten mGr der Elektromaschine während eines k-ten Ladevorgangs eingestellt wird.
id-DE102013005113A1    abstract-Durch die Kraftübertragung über die Räder mittels Antriebsriemen, wird das hohe Übersetzungsverhältnis auf die Generator genutzt. Die Gummiräder dienen auch der Antriebsriemen Spannung.
id-CN104071011A    abstract-本发明提供一种车辆的高电压系统控制装置。通过本发明，提高具有高电压系统的车辆的安全性。本发明的车辆（10）具备高电压系统（23），高电压系统（23）具有电动发电机（12）和电池（22），基于来自车间距离检测器（25）的信号检测前行车与本车之间的车间距离。车辆（10）中设置有根据车间距离来制动车辆的自动制动器（31），当在车辆（10）以高车速行驶的状态下自动制动器（31）工作时，通过主继电器（24）切断高电压系统（23）。
id-DE102013003801A1    abstract-Bei einem Fahrzeug mit einer elektrischen Motor-Generator-Einheit (4), einer wiederaufladbaren Batterie (6, 7) und einer Steuereinheit (5) zum Steuern des Zusammenwirkens der Batterie (6, 7) und der Motor-Generator-Einheit (4) umfasst die Batterie (6, 7) wenigstens eine erste (6) und eine zweite Einheit (7). Die erste Einheit (6) ist getrennt von der zweiten Einheit (7) aus dem Fahrzeug entnehmbar, und die Steuereinheit (4) ist eingerichtet, einen Ladestrom der ersten Einheit (6) unabhängig von einem Ladestrom der zweiten Einheit (7) zu steuern.
id-KR101458825B1    abstract-본 발명에 따른 회생발전을 이용하는 배터리팩은 복수 개의 배터리셀이 적층되어 형성되는 배터리팩모듈과, 상기 배터리팩모듈 내의 개별 배터리셀들에 접속되는 셀선택스위치모듈과, 상기 셀선택스위치모듈에 연결되는 배터리팩제어부와, 회생발전을 위한 회생발전모듈과, 상기 회생발전모듈로부터의 전압을 감지하기 위한 전압센싱부와, 상기 회생발전모듈로부터 상기 배터리팩모듈에 공급되는 전원의 전원공급시간을 지연시키기 위한 지연회로부와, 상기 회생발전모듈로부터 상기 배터리팩모듈에 공급되는 전원의 전압과 전류를 조절하기 위한 전압전류조절부를 포함한다. 본 발명에 의해, 회생발전 시 갑작스런 쇼크 전력이 배터리팩에 공급되는 것을 방지할 수 있다. 또한, 회생발전에 의해 발생되는 전력을 안정적인 정전압 및 정전류로 변환하여 배터리팩에 공급할 수 있다.
id-KR20140119347A    abstract-본 발명은 회생제동 구조를 작은 공간에서 간단한 구조로 달성되는 회생제동이 가능한 모터에 대한 것으로, 중심축에 연결된 고정자와 상기 고정자 내측에서 상기 중심축에 대하여 회전가능하게 연결된 회전자;를 포함하는 모터로서, 상기 회전자 내측에 배치되며, 상기 회전자와 연결된 변속기; 상기 변속기에 연결된 출력축; 상기 출력축과 회전자를 연결하는 회생제동 클러치 구조를 포함하며, 상기 출력축과 회전자가 연결되어 일체로 회전될 때, 상기 변속기는 상기 회전자 혹은 출력축에 대하여 자유롭게 회전되며, 상기 회생제동 클러치 구조는 상기 회전자와 상기 출력축의 회전속도 차이로 인하여 상기 출력축과 회전자가 일체로 회전되는 회생제동이 가능한 모터를 제공한다.
id-DE102013204542A1    abstract-Fahrzeug mit einer elektrischen Maschine in einem elektrifizierten Antriebsstrang und mit einer Anzeigeeinheit, so, dass das Fahrzeug eine leistungselektronische Regeleinheit umfasst, die Regeleinheit eine mechanische Ausgangsleistung der elektrischen Maschine regelt, die Regeleinheit einen Wert der mechanischen Ausgangsleistung an die Anzeigeeinheit übermittelt.
id-DE102013203890A1    abstract-Die Erfindung betrifft ein Brennstoffzellensystem mit einer Luftfördereinrichtung zur Versorgung einer Elektrodenseite der Einzelzellen des Brennstoffzellensystems über eine Luft-Versorgungsleitung, sowie mit einer Sauerstoffanreicherungsvorrichtung, welche in einem stromab der Luftfördereinrichtung liegenden Abzweig von der Luft-Versorgungsleitung vorgesehen ist und damit von der Luftfördereinrichtung Umgebungsluft erhält, von der eine Teilmenge mit erhöhtem Sauerstoffanteil mittels der gleichen Luftfördereinrichtung über eine Ausgangsleitung der Sauerstoffanreicherungsvorrichtung letztlich den Elektrodenseiten der Einzelzellen zugeführt wird, wobei die Ausgangsleitung der Sauerstoffanreicherungsvorrichtung über eine Einleitung nach Art einer Strahlpumpe (Ejektor) stromab der Luftfördereinrichtung in der Luft-Versorgungsleitung mündet. Bei einem erfindungsgemäßen Brennstoffzellensystem in einem Kraftfahrzeug mit zumindest einer mit dem Fahrzeugantrieb gekoppelten Elektromaschine, die im Schubbetrieb oder Bremsbetrieb des Kraftfahrzeugs als elektrischer Generator arbeitet, wird zumindest ein Teil der hierbei erzeugten elektrischen Energie direkt, d. h. ohne elektrische Zwischenspeicherung, für den Antrieb der Luftfördereinrichtung verwendet.
id-JP5954555B2    abstract-
id-EP2989436B1    abstract-
id-EP2983270A1    abstract-A control apparatus that is capable of quickly charging a storage battery and allowing the storage battery to store a large amount of electric power is provided. A control apparatus 1 controls charging from a power generator 22 to a storage battery 23. A switch 10 is provided on a first charge channel via which the power generator 22 charges the storage battery 23, and a DCDC converter 11 is provided on a second charge channel via which the power generator 22 charges the storage battery 23. The DCDC converter 11 steps up a voltage generated by the power generator 22, and applies the stepped-up voltage to the storage battery 23 via an electric wire 21. A control unit 14 controls the switch 10 and the DCDC converter 11 such that, when a charge current value detected by an electric current detection unit 12 becomes smaller than a predetermined value under a condition where the storage battery 23 is being charged via the first charge channel, charging to the storage battery 23 is switched to charging via the second charge channel.
id-RU2637837C2    abstract-Группа изобретений относится к подаче электроэнергии к оборудованию транспортных средств с электротягой. Устройство для эксплуатации потребителя электроэнергии рельсового транспортного средства выполнено с возможностью работы от произведенной в процессе торможения электроэнергии. Устройство для эксплуатации содержит блок управления для регулирования работы потребителя в двух рабочих режимах. Первый рабочий режим предназначен для работы потребителя в первой рабочей фазе во время фазы торможения. Второй рабочий режим предназначен для работы потребителя во второй рабочей фазе во время предшествующей фазе торможения. Блок управления регулирует работу потребителя таким образом, чтобы его рабочая нагрузка во втором рабочем режиме была ниже, чем в первом. Устройство для эксплуатации содержит блок, предназначенный для выбора параметра инициирования второй рабочей фазы в зависимости от параметра фазы торможения. Блок управления регулирует работу потребителя таким образом, что при переходе в первый рабочий режим изменяет пороговое значение регулярного параметра для повышения нагрузки. Технический результат заключается в более эффективном потреблении энергии, производимой в процессе торможения. 3 н. и 7 з.п. ф-лы, 7 ил.
id-US10023173B2    abstract-An electromotive drive system including a small motor and a small-capacity battery more effectively improves the fuel economy of an engine-driven vehicle. An electromotive drive system includes: a motor for driving a vehicle; a battery storing electrical energy to rotate the motor; an inverter; a converting mechanism transmitting rotation of the motor to a drive shaft at a predetermined conversion ratio independently of a conversion ratio at which an engine is driven; and a control unit controlling an operation of the inverter. The control unit is configured so that upper vehicle speed limits, to which the motor is allowed to operate, can be set separately during powering and during regeneration, respectively.
id-WO2014174865A1    abstract-誘導電動機を減速する際に誘導電動機と負荷の慣性モーメントに起因した回転エネルギーが電力変換装置に回生されるため、この回生エネルギーを熱エネルギーとして処理するための回生エネルギー処理用の半導体スイッチや制動用の抵抗器やその制御回路が必要であり、電力変換装置を小型化することができないという問題があった。　交流電源の交流電圧を整流して直流電圧に変換する順変換器と、前記順変換器の直流電圧を交流電圧に変換する逆変換器と、誘導電動機の一次抵抗値Ｒ１と二次抵抗値Ｒ２と一次電流値ｉ１と励磁電流値ｉｍを用いてすべりを演算し、該誘導電動機の減速時または回生時に、該演算したすべりに対応する周波数以下の周波数成分の出力電圧を可変電圧可変周波数の出力電圧に重畳する制御部と、を備える電力変換装置である。
id-WO2014174221A3    abstract-Architecture électronique (3) pour la commande d'un convertisseur de tension continu/alternatif (2), ledit convertisseur (2) comprenant une pluralité de bras montés en parallèle, chaque bras comprenant deux cellules de commutation (21) commandables, en série et séparées par un point milieu, les bras étant appariés selon des ponts en H (20), l'architecture (3) comprenant : - une unité de contrôle principale (36), configurée pour communiquer à travers une barrière de potentiel (61) avec une unité de contrôle distante (35), et - une pluralité d'unités de contrôle secondaires (37), chaque unité de contrôle secondaire (37) étant dédiée à la commande d'un pont en H (20) respectif, et comprenant : - une unité de traitement (40) des informations reçues depuis l'unité de contrôle principale (36), et - une unité de pilotage (41) des cellules de commutation commandables (21) dudit pont en H (20), ladite unité de pilotage (41) étant configurée pour modifier l'état de tout ou partie desdites cellules de commutation (21) dudit pont en H (20) au moins sur la base d'informations reçues depuis l'unité de traitement (40) correspondante.
id-CN105209300A    abstract-一种将车载的光发电面板的发电量输出至显示单元的发电量输出装置，具有：取得上述光发电面板的发电量的发电量取得单元、根据本车的车辆状况来使上述显示单元输出的发电量的变动降低的变动降低单元、以及将上述变动降低单元使变动降低后的发电量输出至上述显示单元的发电量输出单元。
id-DE102013104211A1    abstract-Die Erfindung betrifft einen Straßenfertiger (30) oder Beschicker, einen Verdichter sowie ein System und ein Verfahren zum Betreiben elektrischer Straßenbaumaschinen. Ein elektrischer Betrieb beziehungsweise Antrieb einer ersten Straßenbaumaschine, wie beispielsweise einer Straßenwalze, ist vorgesehen. Zur Versorgung derselben wird ein elektrischer Energiespeicher (26) verwendet. Der Energiespeicher (26) wird durch eine zweite Straßenbaumaschine, insbesondere einen Straßenfertiger (30), mittels einer Ladestation (46) geladen. Dazu wird der Energiespeicher (26) zwischen den Straßenbaumaschinen mit Hilfe eines Wechselsystems ausgetauscht.
id-JPWO2014162830A1    abstract-S21で目標加速度αを求め、S22で、α実現用のモータトルク指令値tTmを求め、S23で、tTmがモータ定格トルクを超えないよう制限して加速トルク指令値tTm_Limと定める。S24で、目標ヨーレートtφを検索し、S25で、tφを実現するヨーモーメントMyを演算する。S26で、Myを生じさせる左右輪モータトルク差ΔtTmを演算し、S27で、左右輪の加速トルク指令値tTm_Limをトルク差ΔtTmの半値（ΔtTm/2）だけ加減算して、過渡ヨーレート制御用モータトルク指令値tTm_Yを求める。S28でtTm_Yが、制御応答の高いほどモータ定格トルクよりも大きく定めた過渡ヨーレート制御時モータトルク許容上限値Tm_Lim_Yを超えることのないよう制限して、モータの駆動制御に資する。
id-DE102013103949A1    abstract-Bei einer mobilen Arbeitsmaschine, insbesondere einem Flurförderzeug, mit mindestens einem elektrischem Fahrantriebsmotor (17) und mit einer Brennstoffzelle (4) zur Erzeugung von elektrischer Energie aus einem Brennstoff, wird durch die Abwärme der Brennstoffzelle (4) ein Stirlingmotor (2) angetrieben, der mit einem Generator (14) verbunden ist, und elektrische Energie erzeugt, oder durch die Abwärme der Brennstoffzelle (4) ein thermoelektrischer Generator (21) beheizt, und/oder durch die Abwärme der Brennstoffzelle (4) eine Fahrerkabine beheizt.
id-DE102013206913A1    abstract-Die Erfindung schafft eine Vorrichtung (100) zum Betreiben einer Rekuperationseinrichtung (10) eines Kraftfahrzeuges (1), mit einer Erfassungseinrichtung (101), welche dazu ausgelegt ist, mindestens einen Fahrzustand des Kraftfahrzeuges (100) zu erfassen; einer Vergleichseinrichtung (102), welche mit der Erfassungseinrichtung (101) gekoppelt ist und welche dazu ausgelegt ist, den erfassten mindestens einen Fahrzustand mit in einer Speichereinrichtung (104) abgespeicherten Fahrzustandswerten zu vergleichen und darauf basierend mindestens ein Vergleichsergebnis zu ermitteln; und einer Steuerungseinrichtung (103), welche mit der Vergleichseinrichtung (102) gekoppelt ist und welche dazu ausgelegt ist, anhand des ermittelten mindestens einen Vergleichsergebnisses die Rekuperationseinrichtung (10) des Kraftfahrzeuges (1) zu betreiben.
id-CN105143007A    abstract-实施方式的车辆控制装置具有：再生控制部、判断部、驱动控制部、放电控制部。再生控制部进行电动发电机的再生控制。判断部判断是否正在通过电动发电机进行再生控制，在正在进行再生控制的情况下，判断蓄电池的状态量是否超过了规定的阈值。驱动控制部，在正在进行再生控制并且蓄电池的状态量超过阈值的情况下，将车辆的驱动轴和电动发电机断开。放电控制部在将驱动轴与电动发电机分离的状态下，使电动发电机通电运转，使蓄电池放电。
id-DE102014207814A1    abstract-Die Erfindung betrifft ein hydrostatisches Kupplungsbetätigungssystem mit einem ersten und einem zweiten hydrostatisch betätigbaren Nehmerzylinder, mit denen zwei Kupplungen unabhängig voneinander betätigbar sind. Die Erfindung zeichnet sich dadurch aus, dass die beiden hydrostatisch betätigbaren Nehmerzylinder über eine verzweigte hydraulische Strecke hydrostatisch mit nur einer hydraulischen Stelleinrichtung verbunden sind.
id-DE102013103415A1    abstract-Bei einem Verfahren zur Steuerung eines Bremssystems eines Flurförderzeugs mit elektrischen Fahrantriebsmotoren, die generatorisch bremsen können, sowie mindestens einer zusätzlichen mechanischen Betriebsbremse, wobei durch einen Fahrsignalgeber (1), insbesondere ein Fahrpedal, durch ein Fahrsignal (2) die Fahrgeschwindigkeit der Fahrantriebsmotoren geregelt wird und durch einen Bremsgeber (3), insbesondere ein Bremspedal, die mechanische Betriebsbremse betätigt werden kann, mit den Schritten einer Erzeugung eines generatorischen Bremsmoments (5) in den Fahrantriebsmotoren während einer Reduzierung des Fahrsignals (2) des Fahrsignalgebers (1) sowie einer generatorischen Bremsung bei Erreichen eines Fahrsignals (2) mit dem Wert Null, wird bei einer Betätigung des Bremsgebers (3) der mechanischen Betriebsbremse das generatorische Bremsmoment (5) in den Fahrantriebsmotoren durch eine Steuerung zur Einhaltung eines maximal zulässigen Gesamtbremsmoments (14) geregelt.
id-FR3005003A1    abstract-L'invention concerne un procédé régénératif d'énergie de véhicule hybride permettant d'améliorer la quantité d'énergie pouvant être récupérée lors de l'intervention d'un assistant électronique de trajectoire. Lorsqu'un moyen de freinage récupératif (MELAR) est contraint par une commande de couple émanant d'un assistant électronique de trajectoire, le procédé permet de commander un deuxième moyen de freinage récupératif (MELAV) pour récupérer la variation de couple de freinage. L'invention s'applique aux véhicules hybrides disposant au moins de deux moyens de freinage récupératif.
id-CN105228870B    abstract-本发明涉及制动装置，第一电子控制装置(120)基于相对于从第一致动器(110)输出的工作液的流量的液压的变动量，推断是否已开始第二致动器(210)的工作。第一电子控制装置(120)在未接收第二致动器(210)的工作信息的情况下(S16：否)，也在推断出第二致动器(210)的工作开始的情况下(S17：是)将控制模式设定为同时工作模式。在同时工作模式中，设定以第二致动器(210)正在工作为前提的线性控制阀(77、78)的控制常量，并且，对于混合动力电子控制单元(8)发送再生制动的停止指令。
id-US9586486B2    abstract-A control device for a recuperative braking system of a vehicle includes: an actuating device configured to (i) select the maximum value of a front axle generator braking torque and of a rear axle generator braking torque, taking into account at least one provided default variable concerning a setpoint total braking torque which is predefined by a driver, (ii) control an electric motor, and (iii) control a hydraulic front axle brake circuit component and a hydraulic rear axle brake circuit component in such a way that a front axle brake pressure and a rear axle brake pressure are settable in such a way that a difference between a predefined setpoint braking torque distribution and an actual braking torque distribution present between the front axle and the rear axle is minimized.
id-EP3006291B1    abstract-
id-US9950630B2    abstract-While a current cutoff mechanism cuts off charging and discharging currents for a second electric storage device, a DC/DC converter is controlled so as to be in a state where electric power is supplied from a low-voltage side to a high-voltage side, applies voltage conversion to an input voltage of the low-voltage side so that an output voltage of the high-voltage side becomes a predetermined voltage, and after a predetermined state where the induction voltage of the AC power generator can be supplied to the low-voltage side is reached, control of the DC/DC converter is switched from the state where electric power is supplied from the low-voltage side to the high-voltage side to a state where electric power is supplied from the high-voltage side to the low-voltage side.
id-US9168845B2    abstract-Disclosed is a method of controlling an operation mode of a fuel cell in a fuel cell vehicle wherein, (a) when a driver-demanded torque is lower than a first torque, and a current state of charge (SOC) in a battery is higher than a first SOC, the operation mode of the fuel cell is converted to a stop mode, and (b) when the driver-demanded torque is higher than a second torque, or the current SOC in the battery is lower than a second SOC, the operation mode is converted to a start mode, wherein the second torque is higher than the first torque and the second SOC is lower than the first SOC.
id-JP2014230322A    abstract-【課題】  電気自動車につき、モータの力行制御時、回生制御時において、モータの応答性の向上を図り、且つ、乗員の乗り心地の改善に繋がる電気自動車の制御装置を提供する。 【解決手段】  モータコントロール部２９は、ＥＣＵ２１からのトルク指令に対してインバータ内で生成された指令電流値の偏差を無くすＰＩフィードバック制御を行う電流ＰＩ制御部と、この電流ＰＩ制御部でＰＩフィードバック制御するときに用いるＰＩ制御ゲインを走行状態に応じて設定した力行制御用および回生制御用のＰＩ制御ゲイン制御用テーブル３５と、このＰＩ制御ゲイン制御用テーブル３５に従い走行状態に応じたＰＩ制御ゲインを用いるように電流ＰＩ制御部のＰＩ制御ゲインを調整する制御ゲイン調整部３４とを有する。 【選択図】      図２
id-US20170051819A1    abstract-A vehicle system, comprising an internal combustion engine, a transmission enclosed within a transmission case coupled to a gaseous fuel source, the transmission case having an amount of gaseous fuel located therein. Housing the transmission in a case containing low density gaseous fuel reduces the power losses from air resistance and increases fuel efficiency.
id-US9956890B2    abstract-An electric vehicle includes a motor, an ECU, and an inverter device. A motor control module of the inverter device includes: a parameter map having motor parameters stored therein; an open loop control section to generate control variables in open loop control by a voltage equation using the parameters stored in the parameter map, in response to a torque command from the ECU; a current feedback control section to perform control to eliminate a deviation relative to a command current value generated in an inverter, in response to the torque command from the ECU; and a hybrid control section to control the motor on the basis of control variables which are generated on the basis of the control variables generated by the open loop control section and control variables generated by the current feedback control section.
id-DE102013209175A1    abstract-Die Erfindung betrifft ein Verfahren zum Abbremsen eines Fahrzeugs mit den Schritten Abbremsen mindestens einer ersten Achse des Fahrzeugs mittels mindestens eines durch mindestens einen ersten Elektromotor (50) bewirkten ersten Generator-Bremsmoments (Mgen1), und Zumindest zeitweises Ansteuern des mindestens einen ersten Elektromotors (50) zum Ausüben des ersten Generator-Bremsmoments (Mgen1) auf die erste Achse und des mindestens einen ersten Elektromotors (50) und/oder mindestens eines zweiten Elektromotors (52) zum Ausüben eines zweiten Generator-Bremsmoments (Mgen2) auf eine zweite Achse des Fahrzeugs derart, dass ein Verhältnis aus einem auf die erste Achse ausgeübten ersten Gesamt-Bremsmoment umfassend zumindest das erste Generator-Bremsmoment (Mgen1) und einem gleichzeitig auf die zweite Achse ausgeübten zweiten Gesamt-Bremsmoment umfassend zumindest das zweite Generator-Bremsmoment (Mgen2) einer vorgegebenen Soll-Bremskraftverteilung entspricht. Ebenso betrifft die Erfindung eine Steuervorrichtung für ein rekuperatives Bremssystem eines Fahrzeugs und ein rekuperatives Bremssystem für ein Fahrzeug.
id-WO2014188870A1    abstract-車両１の運転に必要な負荷が、高負荷領域では内燃機関１０の駆動力だけで車両を走行させる「内燃機関単独運転」を行い、低負荷領域では、内燃機関１０ではＰＭ捕集フィルタ１２ｂの再生のための運転を行うと共に電動発電機２０の駆動力だけで車両１を走行させる「モータ走行運転」を行い、回生領域では、内燃機関１０ではＰＭ捕集フィルタ１２ｂの再生のための運転を行うと共に車両１の車輪３４の駆動軸３３，３１からの駆動力で電動発電機２０を駆動してエネルギーを回収する「回生制御運転」を行う。これにより、内燃機関１０の排気通路１１に備えたＰＭ捕集フィルタ１２ｂの再生制御時に、電動発電機２０による発電を併用しながら、内燃機関１０の運転を再生制御に専念させることで、ＰＭ捕集フィルタ１２ｂの再生制御時間の短縮と燃費低減効果を図る。
id-JPWO2014181616A1    abstract-本発明では、エンジンとモータジェネレータとを備え、エンジントルクを用いてモータジェネレータにより発電した電力をバッテリに充電しながら走行するハイブリッド車両の制御装置において、バッテリの充電量が所定値以上の場合、要求駆動トルクが所定トルク以下のときはモータジェネレータによる発電トルクを増大させ、要求駆動トルクが所定トルクより大きいときはモータジェネレータによる発電トルクを減少させることとした。
id-DE102013209837A1    abstract-Es wird eine Rekuperationsanordnung (1) zur Energierückgewinnung und Energiespeicherung in einem Kraftfahrzeug beschrieben, wobei die Rekuperationsanordnung (1) wenigstens eine erste und eine zweite Speichereinheit (3a, 3b, 3c) jeweils zur Speicherung von Energie aufweist. Die Rekuperationsanordnung (1) weist ferner eine Steuereinheit (5) auf und die Speichereinheiten (3a, 3b, 3c) unterscheiden sich hinsichtlich darin eingesetzter Energiespeicherprinzipien, wobei die Steuereinheit (5) dazu ausgeführt ist, eine von einer Energiequelle (7) bereitgestellte speicherbare Energiemenge oder eine einem Energieverbraucher bereitzustellende Energiemenge zu bestimmen und wenigstens eine der Speichereinheiten (3a, 3b, 3c) zu bestimmen, in die die Energiemenge gespeichert oder aus der die Energiemenge bereitgestellt werden soll. Die Steuereinheit (5) ist dabei dazu ausgeführt, die aktuell zum Speichern oder Bereitstellen bestimmte Speichereinheit (3a, 3b, 3c) basierend auf Parametern auszuwählen, welche Informationen zu jeder der Speichereinheiten (3a, 3b, 3c) enthalten.
id-DE102013208329A1    abstract-Die Erfindung betrifft ein Verfahren zum Betreiben eines Kraftfahrzeugs (1), das wenigstens eine elektrische Maschine (6, 7) und mindestens ein mit der elektrischen Maschine (6, 7) wirkverbundenes und mit einer Fahrbahn in Kontakt stehendes Rad aufweist, wobei in Abhängigkeit einer Rekuperationsanforderung (MSoll) die elektrische Maschine (6, 7) generatorisch betrieben wird, und wobei in Abhängigkeit von einer aktuellen Drehzahl geprüft wird, ob sich das Kraftfahrzeug in einer instabilen Fahrsituation befindet. Es ist vorgesehen, dass die aktuelle Drehzahl (ωist) und das aktuelle Drehmoment (Mist) der elektrischen Maschine (6, 7) laufend erfasst werden, und dass in deren Abhängigkeit bestimmt wird, ob sich das Kraftfahrzeug (1) aktuell in einer instabilen Fahrsituation befindet.
id-WO2014188652A1    abstract-同じ道を戻る走行の場合に、記憶させたポイントまで現在のバッテリ残量で戻れるか否かを表示してドライバ等に知らせることができる電気自動車の航続距離通知装置を提供する。　電気自動車は、航続距離通知装置1、ナビゲーション装置6、および下り坂でエネルギを回収可能な回生エネルギ装置3,4を備える。航続距離通知装置１は、所定ポイントでのバッテリ2の電力残量を検出するバッテリ残量検出手段と、往路中の勾配抵抗により回収した回収電力の絶対値を、同じ道での復路にて平地走行で必要と推定される推定平地走行必要電力に符号を変えて加算した推定必要量又はこれに相当する量と、バッテリ２の電力残量と、を考慮して、それ以上先に進むと帰りに所定のポイントまで戻れなくなることを判定する引き返し不可能判定手段と、引き返し不可能を判定したときに引き返し不可能に関する情報を通知する通知手段1b、1cと、を有する。
id-JPWO2014192360A1    abstract-回生力による減速度を制御する車両制御装置において、減速度の遅れ感から、ドライバーによるブレーキ踏込で発生するエネルギーのロスを最小限にする。車両の自動変速機のギヤ比とモータの最大トルクから回生によって発生可能の最大減速度を演算し、その減速度により目標車間距離演算部のパラメータを調整することにより、減速の開始タイミング及び減速度の変化のさせ方を予め変更することにより、前記車両のドライバーがブレーキを踏む前に、回生力により前記車両を減速させるように前記モータを制御する車両制御装置。
id-WO2014192371A1    abstract-発電量の増大を図ることができる車両の回転電機制御装置を得ること。　本発明は、界磁巻線型回転電機１１４、１１８を有する車両１０１の回転電機制御装置であって、車両１０１の前方画像に基づいて車両１０１の減速が予測されると判断し、かつ車両１０１のブレーキペダルが未操作状態である場合に、回転電機１１４、１１８の界磁電流を増大させる制御を行うことを特徴とする。
id-CN105283346B    abstract-本发明提供一种电动车辆的电源系统。混合动力车辆能够通过发动机(115)和第二电动发电机(MG2)的输出进行行驶。第一电动发电机(MG1)能够在车辆行驶期间或停车期间使用发动机(115)的输出，发电产生多个直流电源(10a、10b)的充电电力。电源系统(5)包括连接在直流电源(10a、10b)与电力线之间的电力转换器，所述电力线与第一和第二电动发电机(MG1、MG2)共同地连接。控制装置(40)生成第一和第二电动发电机(MG1、MG2)以及发动机(115)的工作指令，以确保基于车辆行驶状态的驱动要求功率和直流电源(10a、10b)整体的充放电要求电力。充放电要求电力的设定根据电力转换器的工作模式来切换。
id-JP6239611B2    abstract-
id-CN103481787B    abstract-一种接触网、动力包和储能装置混合供电的动车组牵引系统，其特征在于：主要包括牵引变压器、动力包、储能装置、牵引变流器、牵引电机，接触网通过受电弓与牵引变压器原边相连，牵引变压器两个副边绕组直接与牵引变流器相连，牵引变流器与牵引电机连接；柴油机与发电机组成内燃动力包，发电机三相输出直接与牵引变流器相连，储能装置与牵引变流器中间直流母线相连。本发明可以同时运行在电气化线路和非电气化线路上，可以通过动力包和储能装置提供的动力实现自救。
id-US9458813B2    abstract-A control unit of a vehicle electric power supply apparatus controls an opening and closing unit to set a switch to an OFF state and a voltage detection unit to detect an output voltage of a first power source and an output voltage of a second power source when a second electric load is to be driven, and the control unit inhibits driving of the second electric load when the absolute value of the difference between the output voltage of the first power source and the output voltage of the second power source detected by the voltage detection unit is a predetermined first threshold value or less over a predetermined length of time.
