id-EP2527183B1    abstract-
id-KR20120003821A    abstract-본 발명의 회생 제동의 구조는 자동차 또는 열차에서 승객을 승하차하기 위하여 제동을 할 경우 소멸되는 가속력을 적당한 강도와 크기로 형성되는 스프링이 변형되게 하므로 차가 제동되면서 동력이 저장이 되고 차가 출발할 때는 변형되어 있는 스프링이 복원되면서 차가 출발하므로 연료가 절감 되는 것이다.             자동차, 전동차, 스프링
id-JP5222329B2    abstract-
id-EP2612796B1    abstract-
id-US20130151104A1    abstract-When a vehicle travels, due to an input from a road surface to the front wheels and rear wheels of the vehicle, unsprung vertical accelerations are generated in unsprung portions of the vehicle. An electronic control unit detects such unsprung vertical accelerations. The electronic control unit calculates a front-back force generated at each of the wheels by use of the detected unsprung vertical acceleration, and estimates a front-back vibration generated in each of the wheels. The electronic control unit calculates a front-back vibration suppressing force for absorbing the front-back vibration by use of the detected unsprung vertical acceleration. The electronic control unit subtracts the calculated front-back vibration suppressing force from the calculated front-back force, and operates the in-wheel motors via an inverter, while controlling the output torques of the in-wheel motors. Thus, the front-back vibrations of the unsprung portions of the vehicle can be suppressed.
id-KR20120016806A    abstract-본 발명은 도로 노면의 자동차 브레이크 지점에 매설되며 연속 평행 배열되는 복수개의 회전축과; 상기 각 회전축에서 자동차의 바퀴가 지나가는 위치에 결합된 복수개의 회전날개와; 상기 회전축들의 양단에 베어링에 의하여 회동 결합되면서 상기 각 회전축 양단을 지면에 고정시키는 상기 회전축의 지지 프레임과; 상기 지지 프레임의 일측에 형성되며 상기 각 회전축을 연결시켜 회전축의 회전 운동을 전달하는 체인과; 상기 각 회전축의 단부에 연결되어 상기 회전축의 회전 운동을 동력으로 하여 전기를 발전시키는 발전기로; 구성되어 자동차 브레이크 지점을 지나가는 자동차의 동력을 이용하여 전기를 발전시키는 것을 특징으로 하는 자동차 브레이크 지점을 이용하는 발전기에 관한 것이다. 본 발명에 의하여 브레이크 지점을 지나가는 다양한 중량의 자동차 무게와 불규칙한 자동차의 속도에 대해서 정확하게 회전 사이클을 형성함으로써, 안정적인 전력 생산을 할 수 있는 자동차 브레이크 지점을 이용하는 발전기가 제공되는 이점이 있다.
id-US9132817B2    abstract-A hydraulic brake system includes: a hydraulic pressure source provided for a vehicle, and including a hydraulic-pressure generating device and a reservoir; a plurality of hydraulic brakes provided for respective wheels of the vehicle, and configured to restrain rotations of the respective wheels; and a control valve device including at least one hydraulic-pressure control valve group disposed between the hydraulic-pressure generating device and at least one of brake cylinders of the hydraulic brakes and/or between the reservoir and the at least one of the brake cylinders. Each of the at least one hydraulic-pressure control valve group includes (a) at least one ON/OFF control valve and (b) at least one linear control valve that are disposed in parallel with each other.
id-EP2617636B1    abstract-
id-CN102398585B    abstract-本发明涉及一种用于机动车的制动设备和一种用于控制该制动设备的方法。所述制动设备包括液压的运行制动系统、电机（2）和机电的制动装置（9），其中所述液压的运行制动系统包括制动力放大器（5）并且能够通过制动操纵元件（6）由驾驶员通过肌肉力来操纵，并且所述电机（2）能够为了使机动车制动而作为发电机来运行。根据所述制动操纵元件（6）的操纵位移来确定额定制动力矩（M ges ）。所述液压的运行制动系统在所述制动操纵元件（6）与主制动缸（4）之间具有空行程（S leer ），在该空行程（S leer ）中通过所述液压的机动车制动设备不产生制动力矩（M hydr ）。在所述空行程（S leer ）的范围内，通过所述发电机（2）和/或机电的制动装置（9）来产生所述额定制动力矩（M ges ）并且如此根据所述发电机（2）的在所述额定制动力矩（M ges ）中所占份额（M gen ）来调整所述机电的制动装置（9）的在所述额定制动力矩（M ges ）中所占的份额（M DIH ），从而对所述发电机份额（M gen ）的波动进行补偿。
id-US9296376B2    abstract-A vehicle brake system is provided with a hydraulic brake device, a regenerative brake device incorporating a generator motor, and a brake control device. The control device includes a section for calculating a driver target brake force for each wheel corresponding to a manipulation amount of a braking manipulation member, a section for enabling the brake control device itself to set compensation brake forces for respective wheels, a section for selecting a larger one of the driver target brake force and the compensation brake force for each wheel and for subtracting a base hydraulic brake force from the selected brake force to set differences for respective wheels as compensated target brake forces for the wheels, and a section for controlling the distribution of the compensated target brake force for each wheel to a controlled hydraulic brake force for each wheel and a regenerative brake force for each driving wheel.
id-US9233676B2    abstract-A method for the operation of a brake system having two brake circuits, with a recuperative brake, in particular an electrical generator, a master brake cylinder and a brake pedal simultaneously achieve optimized use of the regenerative braking and a constant braking experience for the driver with the highest safety requirements. When there is a braking demand by the driver with an associated desired braking torque and a first condition is met, at least one outlet valve is opened and brake fluid is conducted with an associated volume of brake fluid into at least one reservoir and the at least one outlet valve is then closed if a second condition is met. The first condition is met if a braking variable corresponding to the braking demand is not less than a specified minimum value. The second condition is met if the volume of brake fluid has flowed into the reservoirs.
id-US9180780B2    abstract-A method in which open- or closed-loop control of a motor vehicle brake system is carried out having friction brakes on the wheels of at least one axle, wherein the brake pressure generating means for the wheels of at least one axle are in a direct operative connection to the brake pedal, and at least one electrical machine is in an operative connection to at least one axle which can be used by applying an electrically regenerative braking torque for converting kinetic energy into electrical energy. In order to raise the efficiency level of the recuperation, the regenerative deceleration is increased even in the case of an unchanged brake pedal position and/or brake pedal force, and a motor vehicle brake system which is open-loop or closed-loop controlled.
id-US20120056470A1    abstract-The present invention features braking control methods for an electric vehicle. Such methods include identifying a vehicle operational condition occurring during regenerative braking that reduces regenerative braking capacity; linearly reducing the amount of regenerative braking of a motor of the electric vehicle after identifying such a vehicle operational condition; and at the same time, increasing the amount of hydraulic braking of a hydraulic braking system to compensate for the reducing of the amount of regenerative braking. Such operational conditions include when the temperature of a motor or battery is increased above a predetermined level during regenerative braking or when the shift lever is shifted to Neutral (N) position by a driver during regenerative braking.
id-US8985713B2    abstract-Vehicle brake system comprises a hydraulic brake device, a regenerative brake device to drive wheels driven by a generator-motor and a brake control device for cooperatively controlling the hydraulic brake force and the regenerative brake force in response to an operation amount of a brake operation member. This vehicle brake system further includes a differential amount calculating portion calculating a differential amount by subtracting a regeneration execution brake force obtained by execution of the generator-motor from a regeneration request brake force, a regenerative range judging portion for judging whether the regeneration request brake force is within a range of a re-generable brake force which is executable by the generator-motor and a hydraulic pressure restricting portion for restricting increase of the hydraulic brake force when the differential amount is a positive value and the regeneration request brake force is within the range of the re-generable brake force.
id-US20120067676A1    abstract-A braking system for a wheel of a vehicle includes a regenerative brake unit and a friction brake unit. The regenerative brake unit comprises a generator including a rotor and a stator. The rotor is fixedly attached to the wheel and includes a moving friction surface integrally constructed thereon. The friction brake unit includes a stationary friction surface that engages the moving friction surface of the rotor when the friction brake unit is actuated.
id-CN102431460B    abstract-本发明涉及再生制动系统和用于控制再生制动系统的方法。具体地，提供了一种具有液压制动系统和再生制动系统的车辆的制动系统，以及一种用于控制所述制动系统的方法。制动系统可包括制动踏板，其具有运动范围并配置成基于制动踏板在运动范围内的位置控制液压制动系统的应用。制动系统还可包括制动控制器，其配置成确定制动踏板的拐点位置，拐点位置是在液压制动系统开始超过预定阈值应用制动压力时制动踏板在运动范围内的位置，其中制动控制器基于拐点位置应用再生制动系统。
id-EP2426019A2    abstract-Die vorliegende Erfindung betrifft eine Vorrichtung zur Verteilung einer Bremskraft für ein Bremssystem. Aufgabe der Erfindung ist es, eine variable Verteilung einer Bremskraft in einem hydraulisch-mechanischen Bremssystem bereitzustellen, das zum Beispiel in Hybrid- und Elektromotoren zum Einsatz kommt. Gelöst wird die Aufgabe durch die Verwendung eines Verstellsystems (WB), dessen Verteilungsverhältnis      A  �¢  P  -  A  �¢  1    A  �¢  P  -  A  �¢  2       über ein Stellglied (SG) verschoben werden kann und sich somit unterschiedliche Verteilungsverhältnisse einstellen lassen. Dadurch wird eine Bremskraft zwischen einer Simulator-Einheit (SE) und einer hydraulisch-mechanischen Reibbremse verteilt. Die in dem Bremskraftsimulator (SE) kompensierte Bremskraft wird durch ein Regenerativbremsmoment eines zusätzlichen Bremssystems ersetzt. Die Vorrichtung erlaubt eine variable Reduzierung des Bremsmomentes des hydraulisch-mechanischen Bremssystems in Abhängigkeit vom Regenerativbremsmoment, ohne dass sich das Bremsgefühl für den Fahrer verändert.
id-DE102010045005A1    abstract-Die Erfindung betrifft ein Verfahren und eine dazugehörige Vorrichtung zum Bremsen eines Fahrzeuges mittels einer elektrischen und mechanisch wirkenden Bremse. Der Erfindung liegt die Aufgabe zugrunde, ein Verfahren und eine dazugehörige Vorrichtung zum Bremsen eines Fahrzeuges mittels einer elektrischen und mechanisch wirkenden Bremse zu schaffen, mit dem/der während des Bremsvorganges ein konstantes gleichbleibendes Bremspedal-Verzögerungsverhalten bei einem energetisch günstigen Rekuperationsverhalten erzielt wird. Bei einem Bremssystem mit einer elektrisch und mechanisch wirkenden Bremse, wobei das Bremssystem durch ein Bremspedal derart betätigt wird, dass über ein Motorsteuergerät während des Bremspedalleerweges die elektrisch wirkende Bremse und nach Erreichen eines Druckpunktes des Bremspedals die mechanische Bremse aktiviert wird, wird erfindungsgemäß mittels eines Motorsteuergerätes anhand der Rekuperationsfähigkeit eines Speichermediums für die elektrische Energie der regenerativ betriebenen elektrischen Bremse, der Fahrzeuggeschwindigkeit und des beabsichtigten Verzögerungsverhaltens des Fahrzeuges ein Stellantrieb zur Einstellung des Bremspedalleerweges, der für die Ansteuerung und Aktivierung der elektrischen Bremse dient, aktiviert.
id-GB2483477A    abstract-A method of reducing the speed of an electric motor vehicle through a braking process, comprising the step of receiving an indication to apply braking to the vehicle. The method further identifies a braking condition as being in accordance with a first mode of braking or in accordance with a second mode of braking. The method then applies regenerative braking only upon identifying said first mode of braking and applies mechanical braking in addition to or instead of regenerative braking upon identifying the second mode of braking. The first and second modes may be based on distance of travel of the brake pedal, speed of the vehicle, adaptive cruise control system, detection of a fault, parking or the vehicle being stationary.
id-WO2012032400A3    abstract-An energy recovering device for braking system of vehicles comprises a support body (2, 22) anchorable to a fixed part of the vehicle, an energy storing elastic member (4, 24) housed into said support body (2, 22) and susceptible of turning from a first working position wherein it is unloaded to a second working position wherein it is at least partially loaded, an interface member (5, 25) integral with said energy storing elastic member (4, 24) and associable to the vehicle brake (B), said interface member (5, 25) being susceptible of rotating around a first longitudinal axis (X) for transmitting a torque to said storing member (4, 24) and allowing the transmission thereto of at least part of the energy produced during braking, promoting its turning from said first to said second working position, a transmission member (6, 26) connectable to the propelling means of the vehicle for transmitting to this latter the energy stored by said elastic member (4, 24), unidirectional releasing means (7, 27) of said elastic member (4, 24) for avoiding the turning of said elastic member (4, 24) from said loaded second position to said unloaded first position. The storing elastic member (4, 24) is a substantially longitudinal helical spring having a first longitudinal end (8, 28) integral with said interface member (5, 25) and a second end (9, 29) integral whit said transmission member (6, 26), said unidirectional releasing means (7, 27) comprising a kinematic motion adapted to mechanically connect said transmission element (6, 26) to said second end (9, 29) of said spring (4, 24).
id-WO2012044024A2    abstract-본 발명의 하이브리드 카는 판스프링을 엷게 형성하여 여러 겹으로 중복하여 복합 판스프링을 나선형으로 형성하고 상기 복합 판스프링을 전기 자오ㄷ차와 합성하면 금액이 고가인 밧데리의 비중을 줄이면서 생산 코스트를 낮출 수 있다. 복합 판스프링을 연료 엔진과 합성할 수도 있다. 통상 시내노선 버스, 음식물 수거차, 쓰레기 수거차, 가정에 상품을 배달하는 택배, 자동차 등은 자동차의 제동과 가속을 자주 빈번하게 하므로 엔진의 무리와 에너지 낭비로 환경문제가 발생하지만 에너지 절약을 위하여 화물차와 대형차에는 금액이 고가인 리듐 이온 밧데리를 적용 하기가 어렵고 효율 면에서도 복합 판스프링에 비하여 떨어진다. 복합 판스프링은 적용하기 쉬우면서 효율은 높으면서 영구적으로 사용할 수 있다.
id-US8571779B2    abstract-A brake control apparatus is provided with a frictional braking unit configured to generate frictional braking force, a regenerative braking unit configured to generate regenerative braking force, a fluid pressure control valve configured to adjust an operating fluid pressure, and a controlling unit configured to execute regenerative control to cover entire required braking force required by a driver by the regenerative braking force and executing switching control to cover the required braking force by the frictional braking force in place of the regenerative braking force by adjusting to increase the operating fluid pressure by the fluid pressure control valve when a predetermined condition is satisfied. By covering the entire required braking force by regenerative braking force and executing the switching control to adjust to increase the operating fluid pressure by the fluid pressure control valve to cover the required braking force when a predetermined condition is satisfied.
id-DE102010042907A1    abstract-Es sind ein System (100) zur Rekuperation von kinetischer Energie für einen Fahrzeuganhänger (105) und ein Anhänger (105) für eine Fahrzeug (106) mit einem entsprechenden System (100) zur Rekuperation von kinetischer Energie angegeben. Das System (100) zur Rekuperation von kinetischer Energie weist eine Maschine (101) auf, die dazu ausgebildet ist, wenigstens einen Teil einer kinetischen Energie des Anhängers (105) während eines Beschleunigungsvorgangs des Anhängers (105) umzuwandeln. Der Energiespeicher (102) ist dazu ausgebildet, die umgewandelte Energie von der Maschine (101) aufzunehmen, zu speichern und gespeicherte Energie zur Rückumwandlung in kinetische Energie an die Maschine (101) abzugeben. Die Steuerung (103) ist derart zum Steuern der Maschine (101) ausgebildet, dass die Maschine (101) kinetische Energie mit einem Grad umwandelt, der mit einer Kraft (114, 115), die von einem Fahrzeug (106) während des Beschleunigungsvorgangs auf den Fahrzeuganhänger (105) ausgeübt wird, korreliert. Der Grad der Energieumwandlung kann dabei proportional zu der Kraft (114, 115) sein.
id-CN102582448A    abstract-一种用于操作包括被连接至车辆的驱动轮的转矩机器的动力系的方法，包括确定动力系的再生制动容量。响应于包括制动转矩请求的净操作者转矩请求，操作摩擦制动系统的摩擦制动转矩命令和用于转矩机器的再生制动转矩请求同时产生，用于控制转矩机器的操作的转矩命令响应于再生制动转矩请求产生，将摩擦制动转矩命令调节一个通过与制动转矩请求和再生制动转矩请求之间的差相对应的量。
id-EP2626261A1    abstract-A brake control device of an electric vehicle comprises a master cylinder 13, wheel cylinders 4FL, 4FR, 4RL and 4RR, a VDC brake fluid pressure unit 2, a motor controller 8 and an integrated controller 9. The motor controller 8 controls a regenerative braking force produced by a vehicle driving electric motor 5. The integrated controller 9 achieves, upon braking operation, a driver-desired deceleration based on the sum of a base hydraulic pressure part produced by a master cylinder pressure and a regenerative part produced by the regenerative braking force and compensates an insufficient regenerative part with a pressure increased part produced by the VDC brake fluid pressure unit 2. In addition to this, at the time when the VDC motor 21 is stopped due to the regenerative cooperative brake control, a pressure difference control effected by M/C cut solenoid valves 25 and 26 which are differential pressure regulating valves is carried out based on a motor rotation speed of the VDC motor 21.
id-CN103140404B    abstract-本发明能够在不损害驾驶者的驾驶性能的情况下确保再生量；本发明的再生控制装置作为对混合动力汽车的刹车的效力情况进行检测的检测部而检测刹车液压，并且，该再生控制装置执行：在混合动力汽车的加速器呈关闭状态且制动踏板未被踩下的状态下实施的第一再生控制，在混合动力汽车的加速器呈关闭状态且制动踏板被踩下的状态下实施的第二再生控制，以及，在混合动力汽车的加速器呈关闭状态且刹车液压超过规定值时实施的第三再生控制；在将第一再生控制中的再生转矩的增加率设定为X(Nm/s)、第二再生控制中的再生转矩的增加率设定为Y(Nm/s)、第三再生控制中的再生转矩的增加率设定为Z(Nm/s)时，为X＜Y＜Z。
id-CN103221279B    abstract-用于机动车辆的制动方法，该机动车辆装配有一个电力驱动系统或混合驱动系统并且包括一个液压制动系统、用于回收电能的一个电动制动系统、一个制动踏板、多个辅助驾驶车辆的系统、以及一个电子车辆稳定性控制系统，该方法包括以下步骤：-在关于位置的或施加到该制动踏板上的力的一个踏板扭矩设定点（c_pedale）与关于这些驾驶者辅助系统的一个扭矩设定点（c_aides）之间选择一个扭矩设定点，通过这个电力驱动系统或混合驱动系统来制定独立于该踏板状态的一个液压制动扭矩设定点（c_sub），-获取与该车辆的稳定性有关的信息（d_stability），基于这个选定的扭矩设定点（c_sel）、这个独立的液压制动扭矩设定点（c_sub）以及关于车辆稳定性的信息（d_stability）来制定一个液压制动扭矩设定点（c_fr_hyd）以及旨在用于这个电力驱动系统或混合驱动系统的一个电动制动扭矩设定点（c_elec_br）。
id-DE102010060119A1    abstract-Die vorliegende Erfindung betrifft eine Bremsanlage für ein Kraftfahrzeug mit einem als Rekuperator einsetzbaren Elektromotor an einer Fahrzeugachse, umfassend eine hydraulische Betriebsbremse mit an den Fahrzeugrädern angeordneten Radbremsen und eine Erfassungseinrichtung, die bei einer Bremsmomentanforderung durch einen Fahrer ein vom Rekuperator bereitgestelltes generatorisches Bremsmoment ermittelt. Erfindungswesentlich ist dabei, dass ein elektromechanisch angesteuerter Druckminderaktuator und eine Steuereinrichtung vorgesehen sind, wobei die Steuereinrichtung derart ausgebildet ist, dass sie den Druckminderaktuator so ansteuert, dass dieser einen hydraulischen Bremsdruck in der Betriebsbremse um den dem generatorischen Bremsmoment entsprechenden Bremsteildruck reduziert.
id-US9061669B2    abstract-A mechanical pressurization device is connected to a common passage, and brake cylinders provided respectively for front left and right and rear left and right wheels are connected to the common passage respectively via pressure holding valves. Each of the pressure holding valves in the front is a normally open valve, and each of the pressure holding valves in the rear is a normally closed valve. In the event of an abnormality in which a hydraulic pressure in the common passage cannot be controlled using a hydraulic pressure produced by a power hydraulic pressure source, a hydraulic pressure in the mechanical pressurization device is supplied to the front brake cylinders provided respectively for the front left and right wheels.
id-US20120139329A1    abstract-An automotive vehicle braking system includes a regenerative brake system operable upon a deceleration request from at least one of an acceleration member and a braking member. At least a portion of the deceleration request is adjustable by a user when the deceleration request is provided by the acceleration member.
id-US20120139328A1    abstract-An automotive vehicle braking system includes a hydraulic brake system in communication with a regenerative brake system. The regenerative brake system has both a fixed system logic portion and a user-adjustable system logic portion. The fixed system logic of the regenerative brake system is driven by a brake member displacement.
id-DE102010062307A1    abstract-Die vorliegende Erfindung schafft eine Vorrichtung (40) zum Aufnehmen und Abgeben von Hydraulikflüssigkeit, insbesondere für ein Hybrid- oder Elektrofahrzeug, aufweisend: einen Zylinder (42); einen Kolben (43), welcher für das Aufnehmen und Abgeben der Hydraulikflüssigkeit in dem Zylinder (42) bewegbar ist; und eine Antriebseinrichtung (46), wobei ein Rampenmechanismus (47) vorgesehen ist, welcher wenigstens eine Rampe (53, 53') aufweist, auf der wenigstens ein Wälzkörper (51) für das Bewegen des Kolbens (43) abrollt, wobei der Rampenmechanismus (47) zwischen einer Stirnseite (62) des Kolbens (43) und einer Stirnseite (63) eines von der Antriebseinrichtung (46) angetriebenen Zahnrads (61) angeordnet ist.
id-DE102010050284A1    abstract-Eine Vorrichtung (1) zur Nutzung der bei einem auf Reibung basierenden Bremsvorgang mittels einer Bremsanlage (2) eines Kraftfahrzeugs erzeugten thermischen Energie weist wenigstens eine wenigstens einen Reibring (4) aufweisende Bremsscheibe (3) und wenigstens zwei von gegenüberliegenden Seiten auf den Reibring (4) wirkende, mittels einer Halteeinrichtung (6) gehaltene Reibbeläge (5) auf. An einer von der wenigstens einen Bremsscheibe (3) mit bei dem Bremsvorgang entstehender thermischer Energie beaufschlagten Kontaktfläche (7) ist ein thermoelektrisches Element (8) angebracht. Das thermoelektrische Element (8) weist einen mit der Kontaktfläche (7) in Kontakt stehenden ersten Halbleiterabschnitt (9) und einen von der Kontaktfläche (7) beabstandeten, mittels einer Trennschicht (11) von dem ersten Halbleiterabschnitt (9) getrennten zweiten Halbleiterabschnitt (10) auf, welcher von der Kontaktfläche (7) derart beabstandet angeordnet ist, dass zwischen den beiden Halbleiterabschnitten (9, 10) eine Temperaturdifferenz vorliegt.
id-DE102010051332A1    abstract-Für den Einsatz in leichten Fahrzeugen und beweglichen Geräten wird vorgeschlagen, die Schwungmasse zur Stabilisierung und Energiespeicherung in einem Schwungring zu konzentrieren und elastisch gedämpft an seinem Innen- bzw. Außen Umfang bzw. seitlich durch Rollen, Magnetfelder oder durch ein Luftkissen zu Führen. Die erzielten Vorteile bestehen insbesondere darin, dass der Rotationsenergiespeicher bzw. Stabilisierungseinrichtung ein günstiges Verhältnis des Gesamtgewichts zum Energiespeichervermögens und Stabilisierungseigenschaften gewährleistet und ebenso durch die gedämpfte Lagerung des Schwungrings für die Nutzung in beweglichen Geräten wie zum Beispiel Fahrzeuge und optische Geräte geeignet ist. Dabei dient der gedämpft gelagerte Schwungring mit seiner Masse zur Stoßdämpfung des Fahrzeuges bzw. des Gerätes.
