id-EP2213539B1    abstract-
id-DE102009061809B3    abstract-Bremssystem für ein Hybridfahrzeug mit einer Steuereinrichtung und einem Bremspedal (1), welches zur Bremsdruckerzeugung mechanisch über ein elastisches Glied (15) auf einen Kolben (3) eines Kolben-Zylinder-Systems (5) wirkt, wobei zur Kraftunterstützung der Pedalkraft zusätzlich ein elektrischer Antrieb (2) auf den Kolben (3) des Kolben-Zylinder-Systems (5) wirkt, wobei die Steuereinrichtung den Antrieb (2) in Abhängigkeit des von der Person und/oder von einem Bremsregler vorgegebenen Hauptzylinderdrucks und/oder Radbremsendrucks zur Ansteuerung einer Kolbenposition und einer Antriebskraft zum Druckaufbau und/oder Druckabbau in mindestens einer Radbremse (RB) oder mindestens einem Bremskreis (22) ansteuert, wobei mindestens einem Bremskreis ein Fluidspeicher (20, 20') zugeordnet ist, dessen Speicherkammer über ein schaltbares Speicherventil (8) mit der Radbremse (RB) oder dem Bremskreis verbindbar ist, wobei eine Kraftrückwirkung auf das Bremspedal (1) bei einem Wirken eines Generatorbremsmoments eines Elektroantriebs des Hybridfahrzeugs durch ein Verstellen des Kolbens (3) mittels des Antriebs (2) bei gleichzeitigem Befüllen des Fluidspeichers (20, 20') erfolgt.
id-CN102548787B    abstract-本发明可在不妨碍人力刹车的功能下实施对应于使用者的手柄操作量而调整的适度的能量回收刹车，从而有效地回收能量，以寻求实现车辆的行驶距离的延长及电池的长寿命化。当使用者操作刹车柄(142)时，与其操作量对应的刹车传感器的输出信号自刹车传感器(500)输入至控制电路(620)，输入刹车传感器的输出信号按照如转换图表所示的预先测定而求出的转换数据值线性转换成能量回收刹车力要求值，进行对应于转换后的能量回收刹车力要求值的能量回收动作。于是，电动助力脚踏车(100)于刹车柄(142)的游隙区间，通过能量回收动作而产生的能量回收刹车力逐渐减速。
id-GB2474934A    abstract-The ride quality of a train deteriorates when brake notches are switched frequently to follow a predetermined velocity pattern with the aim to improve the stopping accuracy. This automatic train braking system comprises a means for generating a plurality of velocity patterns based on decelerations corresponding to respective brake notches, train position, a means for computing a deceleration force of the respective notches, means for computing a deceleration of a vehicle, a means for estimating disturbance based on the deceleration force and deceleration, a means for correcting a velocity pattern based on the estimated disturbance, and a notch switching means for switching to a notch corresponding to the velocity pattern when the velocity pattern corresponds with the train velocity so as to minimise disturbance. The system also enables the train to be braked to a stop at a given target position.
id-WO2011042587A1    abstract-Sistema de almacenamiento de energía de utilidad en arranques y regulación de sistemas mecánicos que comprende medios de transmisión para transmitir energía mecánica entre, a través de medios de transmisión (8, 9, 11-16), un elemento giratorio (24) propulsado del vehículo y un dispositivo de almacenamiento de energía (1-4) que comprende un resorte espiral (1) dispuesto en un eje giratorio (3); un sistema de enclavamiento (5, 6) conectado al eje (3) para alternativamente bloquear el resorte (1) o mantenerlo en una situación liberada en la que los medios de transmisión hacen girar el eje giratorio (3) en un primer sentido tensando el resorte (3) para almacenar energía mecánica, mientras que el giro del eje (3) en sentido contrario, libera la energía mecánica almacenada en el resorte (1) de manera que los medios de transmisión hacen girar el elemento giratorio (24) para arrancar el vehículo.
id-EP2492125A1    abstract-The claimed innovation relates to an energy accumulator using compressed air for hybrid electric vehicles, which makes it possible to recover the electric energy generated from the vehicle kinetic energy, and store it using compressed air. This configuration increases the global efficiency, performance and operational reliability of the vehicle, reduces energy waste and ensures the availability and use of regenerating brakes in these conditions.
id-US10023159B2    abstract-A method of managing the braking of an aircraft having landing gear with wheels fitted with friction brakes and with auxiliary brakes that enable energy to be dissipated by other than friction. The method comprises the steps of, (1) when braking is requested, testing the braking parameters to determine whether the aircraft is in a braking situation for which the friction brakes are not essential for providing the requested braking, and (2) performing the requested braking by giving priority to actuating the auxiliary brakes so long as the aircraft remains within the braking situation, and actuating the friction brakes only if the aircraft departs from the braking situation.
id-US8788144B2    abstract-A method for adjusting braking in a vehicle having wheels and a regenerative braking system is provided. The method comprises the steps of providing regenerative braking torque for the vehicle via the regenerative braking system at a first level if a wheel slip of the vehicle is not present, and providing regenerative braking torque for the vehicle via the regenerative braking system at one of a plurality of modulated levels if the wheel slip is present. Each of the plurality of modulated levels is dependent on a magnitude, a location, or both, of the wheel slip. Each of the modulated levels is less than the first level.
id-US9010881B2    abstract-An electronic control unit inputs from temperature sensors a temperature of the heating side of a thermoelectric conversion section assembled to each of brake units provided for left and right rear wheels. When the temperature of the heating side is equal to or lower than a predetermined temperature, the electronic control unit drives and controls a brake hydraulic pressure control section so as to operate the brake units preferentially over brake units provided for left and right front wheels. With this operation, each of the brake units generates friction heat, and heats the heating side of the corresponding thermoelectric conversion section, whereby the thermoelectric conversion section efficiently collects thermal energy and generates electrical power. Meanwhile, when the heating side temperature is higher than the predetermined temperature, the electronic control unit drives and controls the brake hydraulic pressure control section so as to decrease the proportion of the braking forces applied by the brake units and increase the proportion of the braking forces applied by the brake units.
id-FR2952886A1    abstract-Système de freins électriques (1), notamment système de freins électromécaniques (2) de véhicules automobiles comportant une unité (26) pour saisir une demande de freins du conducteur du véhicule et au moins deux circuits de freins (19, 20) ayant chacun au moins un appareil de commande (11-14 ; 34, 38) associé à un frein de roue (7-10) et au moins une unité centrale de commande du système de freins (22) reliée à l'unité qui convertit la demande de freins du conducteur en un signal de commande et le transmet par au moins un système de communication (23, 33, 34) indépendant, à l'appareil de commande (11-14 ; 37, 38), respectif. L'unité (26) de saisie de la demande de freins est reliée en outre directement à au moins un et notamment chacun des appareil de commande (11-14 ; 37, 38).
id-FR2952336A1    abstract-Dispositif de stockage d'énergie pour un véhicule, comprenant un ressort (10) qui est tendu ou détendu par la rotation d'un arbre d'entraînement (6) dans un sens ou dans l'autre, pour stocker de l'énergie ou la restituer, et un moyeu (4) disposé suivant l'axe de l'arbre d'entraînement et lié en rotation à une roue du véhicule, caractérisé en ce qu'une roue libre (8) est disposée entre l'arbre d'entraînement (6) et le moyeu (4) pour transmettre un couple entre ces deux éléments en conservant un même sens de rotation, et en ce qu'un pignon conique (14) peut être engagé sur des dentures liées au moyeu et à l'arbre d'entraînement, pour réaliser une liaison entre ces deux éléments comprenant une inversion du sens de rotation.
id-US20110115281A1    abstract-A braking control method of a braking control apparatus for a hybrid vehicle, may include accumulating a brake fluid amount bypassed to a reservoir tank during regenerative braking cooperation control performed by a brake demand, finishing the regenerative braking cooperation control when the accumulated brake fluid amount surpasses a predetermined value, and resetting the accumulated brake fluid amount when a brake pedal is released and a predetermined time elapses.
id-JP2013508220A    abstract-【課題】自動車の減速時に運動エネルギーを変換且つ貯蔵し、次に、このエネルギーを電気エネルギーおよび／または機械エネルギーの形で回収するための改善された装置を提供する。 【解決手段】自動車内ブレーキ装置を作動させるための油圧装置（１、１００）は、油圧ポンプ（１０１、１４０）と、油圧ポンプ（１０１、１４０）を駆動するための軸を有するモータ（１１）と、軸を圧縮空気で駆動するためにモータ（１１）の軸と作動結合をなしているロータ（１２）とを含む。 【選択図】  図２
